concept_id,language_code,concept_international_description
179801107,it,stella nelle fasi terminali della propria vita che brucia nel suo nucleo elementi più pesanti dell'idrogeno
2781255694,scn,"grossu armali sarvaggiu, dâ stissa specia dû cani, chi campa ntê furesti di l'Europa e dû Nord Amèrica"
3019351904,te,వికీమీడియా అయోమయ నివృత్తి పేజీ
2781404941,da,kemisk forbindelse
131253125,lv,Wikimedia projekta nozīmju atdalīšanas lapa
2776704483,ast,compuestu químicu
2780841255,et,keemiline ühend
2778100165,it,architettura informatica che separa i dispositivi di memoria in una gerarchia basata sui tempi di risposta
2776077682,mk,хемиско соединение
2778359262,ia,composito chimic
96007430,ar,بروتين
34695024,sv,Genen från arten Homo sapiens
2778509883,fi,kemiallinen yhdiste
3018779136,nds,Sied för en mehrdüdig Begreep op Wikimedia
514254568,ro,"totalitatea creațiilor artistice ale unei culturi spirituale populare, asociate unei etnii sau unui grup de etnii"
49232408,gl,distribución de probabilidade
13336665,cs,prostor volných vektorů
2779341496,io,kemiala kompozajo
2776256041,en,non-selective beta blocker used in the treatment of high blood pressure and chest pain
2777727519,bg,вид водорасло
2780810561,mk,хемиско соединение
2776316548,fr,composé chimique
2781314072,fy,gemyske ferbining
189092281,de,in Draufsicht rundliche Aufwölbung von Gesteinsschichten
2776152004,de,Art der Gattung Cyclospora
2776976799,lb,cheemesch Verbindung
2779117930,ta,கார்பனேட் தாது
2781196776,zh-hans,化合物
512968161,tg,элементи химиявӣ
2776001192,pt-br,"orientação sexual que se define como a interação ou atração sexual, afetiva, emocional e sentimental por indivíduos do mesmo sexo"
97744766,ar,الحد الأعلى الضيق لمعدل الذي يمكن إرسال المعلومات به بشكل موثوق عبر قناة اتصالات
196013638,nl,gen van de soort Homo sapiens
2780906345,en-ca,chemical compound
2776362301,fr,famille de plantes
2993494253,ru,страница значений в проекте Викимедиа
2781140480,ja,陰茎亀頭を覆って亀頭と尿道を保護する皮膚
3019637453,pl,metoda kontrolowanej prokreacji
2775995422,eo,kemia kombinaĵo
2779126938,sq,komponim kimik
2910088674,tt-latn,Mäğnälär bite Wikimedia proyektında
14380042,gl,"rexión macroscópica do universo especificada e definida con precisión, para o seu estudio"
2776217558,ast,especie d'inseutu
2779599708,nn,prøve av blodkvalitet
2779166228,pl,związek chemiczny
2778750047,en,sexual intercourse
2987757206,de-at,Wikimedia-Liste
2776167589,nb,kjemisk forbindelse
2778972215,ar,بروتين
2986248174,pl,paradygmat programowania
47651286,bn,এক ধরনের কোয়ার্ক
2777051127,uk,рід грибів
2909538045,pt,órgão do sistema respiratório
2776603314,cs,chemická sloučenina
2777563802,bg,род птици
106315373,fr,règle graduée flexible pouvant s'enrouler
2780068402,ar,لغة
2779231358,ro,gen de plante
2780864053,fy,Wikimedia-betsjuttingsside
71897612,en,mathematical function
2779502394,zh-hant,化合物
154226666,nb,byggemateriale
2780548424,ar,مركب كيميائي
2776207046,nl,geslacht uit de familie Heteroderidae
2779981555,ar,مرض يصيب الإنسان
2780561860,en,practice of new facility location
2992826812,zh-cn,维基媒体消歧义页
5176359,nl,lichtproductie door levende organismen
195547243,ca,art i tècnica de disseny i decoració d'espais escènics
2775849911,nl,chemische verbinding
505216180,ast,elementu químicu de númberu atómicu 75 y símbolu Re
2909510519,bg,вид растение
2781278361,fa,معادله مربوط به مایعات و گاز ها
58142911,te,"చిన్న గ్రహం లాంటిది, తోకచుక్క కానిది"
2776145379,he,מין של צמח הגדל בדרום-מערב סין
68767595,yue,維基媒體搞清楚頁
2780651595,pt,composto químico
2992770910,de,"Bezeichnung, die von einer Person erworben wurde, um die Qualifikation für die Ausübung einer Arbeit oder einer Aufgabe sicherzustellen"
2994424625,af,definisie van entrepreneurskap
2779687537,eu,Ekinokokoak edo bere larbak eragindako gaixotasuna
2993702802,da,økonomisk betegnelse for reduktion af værdien af penge
2777084502,bs,čvor stranica na Wikimediji
2984876570,lv,Lielākais Zemes okeāns
2780400988,lv,ķīmisks savienojums
109986646,pl,ogół działań państwa i społeczeństwa dotyczących spraw publicznych
2780037293,en,genus of plants
92927620,nl,sedimentair gesteente uit kalk en klei
2776265017,es,obstrucción por un embolo de la circulación pulmonar
12148698,bs,čvor stranica na Wikimediji
151406439,id,binter
2983155866,be,старонка неадназначнасці ў праекце Вікімедыя
2780047746,ml,രാസസം‌യുക്തം
2778689066,uk,хімічна сполука
2993333090,zh,醫學分支
917703,en,"Approach to statistical inference, emphasising prediction from past observation"
2778448772,cs,chemická sloučenina
124392266,nb,kjemisk forbindelse
6047887,id,STOK
41806617,bn,অংগসমুহের সম্পর্ক নিয়ে অধ্যয়ন
2910181401,tr,belirli bir gruba mensubiyet temelinde önyargılı muamele
2779751750,es,compuesto químico
2777568999,mk,нигерконгоански јазик што се говори во Западна Африка
2992317946,nl,"latijnse uitdrukking, betekent: feitelijk, in de praktijk"
2988419192,pl,naukowa dziedzina zoologii zajmująca się badaniami zachowań zwierząt (dziedziczonymi/nabytymi)
83330619,fr,protéine
57481673,be-tarask,"пераўтварэньне тавараў, паслуг, ідэяў і людзей у тавары ці прадметы гандлю"
2779303498,pt,página de desambiguação de um projeto da Wikimedia
2908808681,ar,نوع من النباتات
113217602,fr,protéine
2779719659,zea,Wikimedia-deurverwiespagina
72994624,en,pyrimidine-rich sequence involved in pre-messenger RNA maturation
2994430024,zh-cn,维基媒体消歧义页
176019070,fa,رفتار جنسی میان افراد از جنسیت مخالف
3020794687,id,Ordo dalam kelas mamalia
2777934754,pl,związek chemiczny
2911098311,uk,вид ссавців
2909239922,bn,উইকিমিডিয়ার দ্ব্যর্থতা নিরসন পাতা
2776753739,eu,konposatu kimiko
2776082207,es,orden de vertebrados que incluye incluyen alrededor del 40%% de todos los peces
116856471,uk,"наука, що вивчає географічні назви, їх походження, смислове значення, розвиток, сучасний стан, написання і вимову; галузь ономастики"
2777385008,fy,gemyske ferbining
2776866151,he,משחה או ג׳ל לשיניים שמשמשים לניקוי ושמירה על בריאות השן
3017743773,ja,一人の母親から同時に発育・誕生した2人の子供
2911204943,cs,"sedimentární hornina, vzniklá karbonizací rostlin"
51687143,sv,grensida
2776090920,pl,związek chemiczny
2779537395,it,composto chimico
2776822972,es,gen de la especie Homo sapiens
2776145449,ast,compuestu químicu
2778829106,pt-br,gênero de plantas
197129369,de,Verfahren zur Entschwefelung
2993211783,de,"Verlust der Fähigkeit, Urin verlustfrei in der Harnblase zu speichern und den Zeitpunkt der Entleerung zu bestimmen"
46399941,or,ସର୍ଭେ କାମ ପାଇଁ ବ୍ୟବହୃତ ଯନ୍ତ୍ର
116065953,fr,conditionnement d'un matériau de combustion comme élément manipulable
2780047943,ast,compuestu químicu
2779448150,ar,مركب كيميائي
2777844706,de-ch,chemische Verbindung
2777924179,en,zeolite mineral
198291218,he,תהליך פיזיקלי
2779471763,az,Yetkinlik yaşına çatmış şəxsin yetkinlik yaşına çatmayan uşağa cinsi istəyinin olması
2779915298,he,דף פירושונים
2779175014,gl,composto químico
512140200,pl,system operacyjny
2781464203,lv,ķīmisks savienojums
142536801,es,línea celular
547737533,eo,kemia elemento kun simbolo Ar kaj atomnumero 18
2780346059,nan,Wikimedia khu-pia̍t-ia̍h
2776630066,la,compositum chemicum
2992944914,sk,porucha zdravia
21339974,es,unidad de volumen
2775988433,nn,programmeringsspråk
2778994441,hy,քիմիական միացություն
54516573,pt,partícula subatómica
3018081369,pa,ਵਿਕੀਮੀਡੀਆ ਗੁੰਝਲਖੋਲ੍ਹ ਸਫ਼ਾ
2779547071,pt,linguagem de programação
179366358,en,class of chemical substance
2778983918,so,Naag la qabo
2775915008,en,genus of brachiopods
2987803363,gl,resultado do traballo que é ofertado no mercado
54173289,fi,"alue maapallon magneettikentällä, johon on jäänyt sähköisiä hiukkasia"
2778256703,eu,konposatu kimiko
2778958039,ml,രാസസം‌യുക്തം
2777193897,hy,քիմիական միացություն
2984863031,cs,porucha poznávacích funkcí v důsledku poškození mozku různého původu
2909916031,da,kemisk forbindelse
2776668381,sq,komponim kimik
2909974469,sk,chemická zlúčenina
2777140388,pt,composto químico
2776622989,hu,szervetlen sav
2777130120,pt,composto químico
2984949393,el,σελίδα αποσαφήνισης εγχειρημάτων Wikimedia
28101316,en,"society driven by the use of technology to enable mass production, supporting a large population with a high capacity for division of labour"
159023312,mr,निःसंदिग्धीकरण पाने
2779862270,gu,mini wind farm
2780057945,fi,kemiallinen yhdiste
2777238321,el,βακτηριακή μόλυνση
2776617576,oc,component quimic
2780187287,ml,രാസസം‌യുക്തം
3019837644,en,InterPro Family
2991964360,lb,Gewierzplanz
2779852338,an,compuesto quimico
2777970491,es,compuesto químico
2777247689,fr,nécrose localisée d’un arbre
2777338454,zh-sg,化合物
2781403741,de,Krankheit
2778915620,fi,kasvilaji
2909639017,tr,Wikimedia anlam ayrımı sayfası
2777199308,da,insekter af ordenen
2776451384,id,spesies serangga
2779535977,io,genero di amfibii
2993049073,uk,сторінка значень у проекті Вікімедіа
2776007122,sv,Genen från arten Homo sapiens
2909601034,pt,Passagem de corrente elétrica através do corpo
185654502,de,Aspekt einer Organisationskultur
13681960,de,Prozess eines nicht aufzuhaltenden und sich selbst verstärkenden Treibhauseffektes
2781039349,lv,ķīmisks savienojums
3020442864,ca,variació en les característiques sexuals que no permet distingir a un individu entre masculí o femení
2910532024,eu,"Mintz biologiko baten bi aldeen arteko sustantzia-truke aktiboa, proteina batek gauzatua. Barruranzko garraioa kanporanzkoarekin akoplatuta dago."
2910482119,sv,protein
2776866176,fr,polymère
2780287514,nb,kjemisk forbindelse
2779186046,en,species of bacterium
2777557602,mk,хемиско соединение
65917780,ka,მრავალმნიშვნელოვანი
2777200299,tr,iki veya daha fazla kişi arasında etkileşimli iletişim
2984787389,bn,উইকিমিডিয়ার দ্ব্যর্থতা নিরসন পাতা
2777265534,ar,جين من أنواع جينات الإنسان العاقل
2775952470,ja,抗がん剤の一つ
2778793413,en-ca,chemical compound
2777346404,hu,laposféreg osztály
2779676560,he,מין של צמח
2781344064,ro,compus chimic
2779433084,en,surgical intervention
2778575864,eu,konposatu kimiko
29172406,eo,parto de floro
206767735,ja,タンパク質
2778361833,ms,peranti bagi menunjukkan arah mata angin
2778884479,ast,compuestu químicu
2992994062,an,pachina de desambigación
16443162,de,"Nutzung von Technologie, um das Lernen und Lehren zu verbessern"
2781019175,fr,médicament
2991897378,de,Verfahren zur Darstellung von Struktur bzw. Funktion von Geweben und Organen im Körper
2781138550,pt,espécie de inseto
131336679,fi,täsmennyssivu
2780185047,zh,化合物
169258074,ja,機械学習のアルゴリズム
70289976,it,Parametro chimico
2777869114,en,genus of crustaceans
2778284828,it,famiglia di pesci
2777666793,bn,রাসায়নিক যৌগ
2909998350,ca,grup de medicaments que satisfan les necessitat prioritàries de salut en la població
2780236525,it,enzima
2781198434,sr-el,višeznačna odrednica na Vikimediji
2779590308,nl,geslacht van koralen uit de familie Acroporidae
